Date,Price,Url,Description
24/5,1.535.000 kr.,http://www.dba.dk/9300-4-140-845-1986/id-98643153/,"9300 4, 140, 845, 1986, Solvænget 42, 7008, 5816, 80000, Villa"
24/5,1.995.000 kr.,http://www.dba.dk/4990-4-100-1839-1975/id-96443738/,"4990 4, 100, 1839, 1975, Solsikkevej 2, 9071, 7487, 100000, Villa"
24/5,5.298.000 kr.,http://www.dba.dk/9000-ejerlejlighed-4-192/id-100297814/,"9000 Ejerlejlighed, 4, 192, Beddingen 1A, 31, 2018, 24206, 20219, 265000"
24/5,1.995.000 kr.,http://www.dba.dk/8860-5-144-977-1997/id-96443736/,"8860 5, 144, 977, 1997, Hagenstrupparken 23, 9145, 7619, 100000, Villa"
24/5,695.000 kr.,http://www.dba.dk/4920-5-175-690-1907/id-100563927/,"4920 5, 175, 690, 1907, Bækkevej 1, 3212, 2638, 35000, Villa"
24/5,695.000 kr.,http://www.dba.dk/4800-ejerlejlighed-3-69/id-100563922/,"4800 Ejerlejlighed, 3, 69, Frisegade 57, 2TH, 1937, 3208, 2644, 35000"
24/5,995.000 kr.,http://www.dba.dk/7700-3-117-707-1973/id-99487005/,"7700 3, 117, 707, 1973, Markvænget 20A, 4539, 3777, 50000, Villa"
24/5,2.695.000 kr.,http://www.dba.dk/5220-5-150-1950-1945/id-100143533/,"5220 5, 150, 1950, 1945, Krogtoften 5, 12239, 10269, 135000, Villa"
24/5,545.000 kr.,http://www.dba.dk/4540-2-50-410-1897/id-99487003/,"4540 2, 50, 410, 1897, Veddingevej 20, 2517, 2074, 30000, Villa"
24/5,995.000 kr.,http://www.dba.dk/4241-5-150-1790-1945/id-96814462/,"4241 5, 150, 1790, 1945, Stationsvej 35, 4578, 3826, 50000, Villa"
24/5,1.670.000 kr.,http://www.dba.dk/5700-5-162-966-1972/id-98643140/,"5700 5, 162, 966, 1972, Egeløkken 10, 7565, 6227, 85000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/9280-3-139-796-1964/id-99869653/,"9280 3, 139, 796, 1964, Vestermarksvej 40, 7234, 6016, 80000, Villa"
24/5,2.695.000 kr.,http://www.dba.dk/8400-4-152-3071-1932/id-100143530/,"8400 4, 152, 3071, 1932, Grævlingevej 1, 12238, 10181, 135000, Villa"
24/5,2.795.000 kr.,http://www.dba.dk/8520-raekkehus-5-135-144/id-99118678/,"8520 Rækkehus, 5, 135, 144, 2016, Lille Elstedvej 71, 12455, 10510, 140000"
24/5,1.895.000 kr.,http://www.dba.dk/5500-4-93-788-1964-havevej/id-100143527/,"5500 4, 93, 788, 1964, Havevej 5, 8676, 7199, 95000, Villa"
24/5,795.000 kr.,http://www.dba.dk/4400-ejerlejlighed-2-64/id-98643123/,"4400 Ejerlejlighed, 2, 64, Lundevej 34, 1957, 3658, 3048, 40000"
24/5,3.995.000 kr.,http://www.dba.dk/5762-landejendom-9-232/id-98643122/,"5762 Landejendom, 9, 232, 73508, 1937, Balvej 24, 18144, 14942, 200000"
24/5,185.000 kr.,http://www.dba.dk/5900-834-kragholmvej-1b/id-98643121/,"5900 834, Kragholmvej 1b, Helårsgrund, 991, 727, 25000"
24/5,850.000 kr.,http://www.dba.dk/5380-4-104-869-1870/id-99118668/,"5380 4, 104, 869, 1870, Fynshovedvej 288, 3855, 3205, 45000, Villa"
24/5,1.550.000 kr.,http://www.dba.dk/5463-5-217-1574-1867/id-99118666/,"5463 5, 217, 1574, 1867, Rugårdsvej 53, 7030, 5856, 80000, Villa"
24/5,2.495.000 kr.,http://www.dba.dk/5690-6-279-2953-1850/id-96443663/,"5690 6, 279, 2953, 1850, Holmehavegyden 31, 11435, 9504, 125000, Villa"
24/5,975.000 kr.,http://www.dba.dk/5750-1400-johannesmindevej/id-99869648/,"5750 1400, Johannesmindevej 30, Helårsgrund, 5192, 4080, 50000"
24/5,450.000 kr.,http://www.dba.dk/4230-ejerlejlighed-2-50/id-98643103/,"4230 Ejerlejlighed, 2, 50, Havnevej 50, 1mf, 1875, 2079, 1742, 25000"
24/5,1.495.000 kr.,http://www.dba.dk/5250-4-108-853-1963/id-100143516/,"5250 4, 108, 853, 1963, Nellikevej 16, 6767, 5688, 75000, Villa"
24/5,625.000 kr.,http://www.dba.dk/9870-4-126-352-1950/id-100143513/,"9870 4, 126, 352, 1950, Nygårdsvej 1, 2853, 2360, 35000, Villa"
24/5,495.000 kr.,http://www.dba.dk/7000-875-noeddevaenget-10/id-98643101/,"7000 875, Nøddevænget 10, Helårsgrund, 2626, 2096, 25000"
24/5,3.845.000 kr.,http://www.dba.dk/7400-6-205-919-1975/id-99118662/,"7400 6, 205, 919, 1975, Ravnsbjerg Skov 6, 17369, 14503, 195000, Villa"
24/5,1.095.000 kr.,http://www.dba.dk/9670-3-103-413-1925-j/id-98643100/,"9670 3, 103, 413, 1925, J. Skjoldborgs Vej 6, 4996, 4100, 55000, Villa"
24/5,1.550.000 kr.,http://www.dba.dk/8881-13-306-2882-1905/id-99486995/,"8881 13, 306, 2882, 1905, Kirkegade 4, 7115, 5928, 80000, Villa"
24/5,1.098.000 kr.,http://www.dba.dk/2600-ejerlejlighed-vaer-43/id-102033154/,"2600 Ejerlejlighed, vær, 43, Byparkvej 10, 2mf., 1975, 5041, 4255, 55000"
24/5,1.425.000 kr.,http://www.dba.dk/4550-5-138-731-1980/id-96443490/,"4550 5, 138, 731, 1980, Stærgårdsvangen 49, 6459, 5327, 75000, Villa"
24/5,1.095.000 kr.,http://www.dba.dk/9230-975-midgaarden-40/id-100563908/,"9230 975, Midgården 40, Helårsgrund, 5829, 4613, 55000"
24/5,1.495.000 kr.,http://www.dba.dk/5700-4-131-653-1798/id-98643080/,"5700 4, 131, 653, 1798, Bergmannsvej 59, 6789, 5587, 75000, Villa"
24/5,695.000 kr.,http://www.dba.dk/5900-1024-strandengen-7/id-98643075/,"5900 1024, Strandengen 7, Helårsgrund, 3915, 2865, 35000"
24/5,2.495.000 kr.,http://www.dba.dk/9520-5-172-m2-grund-2016/id-98643072/,"9520 5, 172, m2 grund, 2016, Gravlevvej 10B, 11280, 9362, 125000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/7130-4-121-3298-1890/id-100297805/,"7130 4, 121, 3298, 1890, Birkemosevej 9, 7236, 6017, 80000, Villa"
24/5,495.000 kr.,http://www.dba.dk/8620-landejendom-5-137/id-100563907/,"8620 Landejendom, 5, 137, 7000, 1910, Holmsløkkevej 1, 2287, 1909, 25000"
24/5,7.995.000 kr.,http://www.dba.dk/4300-6-315-1878-1998/id-99118649/,"4300 6, 315, 1878, 1998, Dragerupvej 37, 36492, 30553, 400000, Villa"
24/5,1.100.000 kr.,http://www.dba.dk/5935-5-120-875-1941/id-98643058/,"5935 5, 120, 875, 1941, Kirkevej 11, 5047, 4119, 55000, Villa"
24/5,4.495.000 kr.,http://www.dba.dk/8920-7-255-1427-1967/id-96814426/,"8920 7, 255, 1427, 1967, Drejervej 31, 20932, 17127, 225000, Villa"
24/5,595.000 kr.,http://www.dba.dk/5953-6-147-1233-1867-tom/id-98643053/,"5953 6, 147, 1233, 1867, Tom Knudsensvej 52, 2729, 2225, 30000, Villa"
24/5,1.745.000 kr.,http://www.dba.dk/8960-5-150-250-1986/id-100297797/,"8960 5, 150, 250, 1986, Rasmusminde 2, 7974, 6629, 90000, Villa"
24/5,850.000 kr.,http://www.dba.dk/5953-5-157-2273-1868/id-98643049/,"5953 5, 157, 2273, 1868, Aasøvej 2, 3860, 3150, 45000, Villa"
24/5,1.395.000 kr.,http://www.dba.dk/8960-4-124-299-1827/id-96814422/,"8960 4, 124, 299, 1827, Kristrupvej 46, 6337, 5265, 70000, Villa"
24/5,5.295.000 kr.,http://www.dba.dk/5230-7-183-886-1961/id-99486989/,"5230 7, 183, 886, 1961, Hunderupvej 187, 24158, 20279, 265000, Villa"
24/5,1.070.000 kr.,http://www.dba.dk/5900-1137-strandengen-8/id-98643045/,"5900 1137, Strandengen 8, Helårsgrund, 5978, 4376, 55000"
24/5,495.000 kr.,http://www.dba.dk/8450-3-70-1822-1825/id-96814419/,"8450 3, 70, 1822, 1825, Viborgvej 251, 2312, 1923, 25000, Villa"
24/5,1.945.000 kr.,http://www.dba.dk/7830-4-132-800-2004/id-99869629/,"7830 4, 132, 800, 2004, Bjertparken 83, 8749, 7320, 100000, Villa"
24/5,495.000 kr.,http://www.dba.dk/6430-3-113-374-1850-oksboel/id-99118645/,"6430 3, 113, 374, 1850, Oksbøl Søndergade 2, 2259, 1883, 25000, Villa"
24/5,995.000 kr.,http://www.dba.dk/9230-975-midgaarden-34/id-100563896/,"9230 975, Midgården 34, Helårsgrund, 5408, 4266, 50000"
24/5,4.000.000 kr.,http://www.dba.dk/4700-8-352-1200-1927/id-100297792/,"4700 8, 352, 1200, 1927, Farimagsvej 22, 18168, 15226, 200000, Villa"
24/5,950.000 kr.,http://www.dba.dk/5750-1158-johannesmindevej/id-99869624/,"5750 1158, Johannesmindevej 28, Helårsgrund, 5043, 3963, 50000"
24/5,650.000 kr.,http://www.dba.dk/4652-4375-bygaden-22a/id-100297791/,"4652 4375, Bygaden 22A, Helårsgrund, 3475, 2730, 35000"
24/5,2.699.000 kr.,http://www.dba.dk/8300-6-167-804-1997/id-100297789/,"8300 6, 167, 804, 1997, Saloparken 314, 12142, 10121, 135000, Villa"
24/5,3.149.000 kr.,http://www.dba.dk/2600-5-97-755-1929/id-100297788/,"2600 5, 97, 755, 1929, Edithsvej 13, 14385, 12151, 160000, Villa"
24/5,2.345.000 kr.,http://www.dba.dk/6000-5-111-571-1905/id-100297787/,"6000 5, 111, 571, 1905, Fjordvej 69, 10643, 8882, 120000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/9940-5-152-10580-1827/id-96443082/,"9940 5, 152, 10580, 1827, Østerbyvejen 65, 6786, 5586, 75000, Villa"
24/5,995.000 kr.,http://www.dba.dk/5800-ejerlejlighed-2-83/id-96814403/,"5800 Ejerlejlighed, 2, 83, Adelgade 2, 1797, 4518, 3724, 50000"
24/5,8.499.000 kr.,http://www.dba.dk/2920-5-142-400-1938/id-100297765/,"2920 5, 142, 400, 1938, Mosehøjvej 33, 38106, 32421, 425000, Villa"
24/5,3.995.000 kr.,http://www.dba.dk/4000-9-243-9695-1965/id-100563877/,"4000 9, 243, 9695, 1965, Kornerup Landevej 13, 18064, 15047, 200000, Villa"
24/5,1.765.000 kr.,http://www.dba.dk/9990-4-113-490-1938-nedre/id-100563878/,"9990 4, 113, 490, 1938, Nedre Mosevej 14, 7990, 6606, 90000, Villa"
24/5,1.699.000 kr.,http://www.dba.dk/5610-8-210-1514-1963/id-99869619/,"5610 8, 210, 1514, 1963, Turupvej 50, 7810, 6489, 85000, Villa"
24/5,1.195.000 kr.,http://www.dba.dk/8881-4-121-979-1974/id-99869617/,"8881 4, 121, 979, 1974, Skolegade 22, 5486, 4568, 60000, Villa"
24/5,1.095.000 kr.,http://www.dba.dk/8990-5-163-350-1985/id-99869614/,"8990 5, 163, 350, 1985, Tværgade 4, 5023, 4184, 55000, Villa"
24/5,1.745.000 kr.,http://www.dba.dk/5300-8-185-742-1974/id-99486984/,"5300 8, 185, 742, 1974, Elmevej 27, 7858, 6536, 90000, Villa"
24/5,550.000 kr.,http://www.dba.dk/9740-2-93-841-1956/id-99118636/,"9740 2, 93, 841, 1956, Klæstrupvej 117, 2556, 2073, 30000, Villa"
24/5,995.000 kr.,http://www.dba.dk/7755-6-258-713-1960/id-100297754/,"7755 6, 258, 713, 1960, Balsbyvej 5, 4538, 3762, 50000, Villa"
24/5,233.000 kr.,http://www.dba.dk/4660-756-holtug-linievej-18c/id-100297752/,"4660 756, Holtug Linievej 18C, Helårsgrund, 1214, 964, 25000"
24/5,1.300.000 kr.,http://www.dba.dk/7000-700-faelledvej-46a/id-96814388/,"7000 700, Fælledvej 46A, Helårsgrund, 6925, 5482, 65000"
24/5,845.000 kr.,http://www.dba.dk/4220-5-143-335-1912/id-100297750/,"4220 5, 143, 335, 1912, Dahlsvej 16, 3818, 3208, 45000, Villa"
24/5,1.650.000 kr.,http://www.dba.dk/6760-4-160-21679-1906/id-99118624/,"6760 4, 160, 21679, 1906, Tøndervej 37, 7408, 6195, 85000, Villa"
24/5,995.000 kr.,http://www.dba.dk/9700-4-115-870-1969/id-99118621/,"9700 4, 115, 870, 1969, Frejasvej 31, 4547, 3752, 50000, Villa"
24/5,2.995.000 kr.,http://www.dba.dk/2765-6-150-836-1970/id-99869589/,"2765 6, 150, 836, 1970, Degnetoften 24, 13606, 11314, 150000, Villa"
24/5,6.500.000 kr.,http://www.dba.dk/1256-ejerlejlighed-3-89/id-99118612/,"1256 Ejerlejlighed, 3, 89, Amaliegade 25 B, 1755, 29406, 24886, 325000"
24/5,1.145.000 kr.,http://www.dba.dk/8870-8-132-756-1959/id-96814366/,"8870 8, 132, 756, 1959, Ahornvej 4, 5236, 4361, 60000, Villa"
24/5,1.800.000 kr.,http://www.dba.dk/6000-4-141-509-1989/id-99869584/,"6000 4, 141, 509, 1989, Bellevuegade 21A, 8271, 6928, 90000, Villa"
24/5,5.900.000 kr.,http://www.dba.dk/8660-landejendom-7-231/id-99869582/,"8660 Landejendom, 7, 231, 153306, 1934, Kattrupvej 22, 28572, 23473, 295000"
24/5,3.045.000 kr.,http://www.dba.dk/7700-6-243-941-2003/id-99869579/,"7700 6, 243, 941, 2003, Hortensiavej 14, 13925, 11598, 155000, Villa"
24/5,1.295.000 kr.,http://www.dba.dk/6310-6-187-328-1880/id-99869572/,"6310 6, 187, 328, 1880, Storegade 11, 5916, 4911, 65000, Villa"
24/5,895.000 kr.,http://www.dba.dk/8832-3-103-1233-1939/id-99118593/,"8832 3, 103, 1233, 1939, Kærbyvej 36, 4109, 3410, 45000, Villa"
24/5,1.095.000 kr.,http://www.dba.dk/8700-ejerlejlighed-3-103/id-99869566/,"8700 Ejerlejlighed, 3, 103, Frederiksgade 31, 1954, 5057, 4229, 55000"
23/5,395.000 kr.,http://www.dba.dk/7600-3-120-591-1931/id-90714147/,"7600 3, 120, 591, 1931, Makholmvej 26, 1788, 1493, 25000, Villa"
23/5,250.000 kr.,http://www.dba.dk/6851-1080-bymarken-23/id-90714234/,"6851 1080, Bymarken 23, Helårsgrund, 1280, 1026, 25000"
23/5,2.695.000 kr.,http://www.dba.dk/6400-4-133-660-2012/id-90714279/,"6400 4, 133, 660, 2012, Skovglimt 23, 12271, 10043, 135000, Villa"
23/5,350.000 kr.,http://www.dba.dk/9850-744-kaerly-3/id-90706577/,"9850 744, Kærly 3, Helårsgrund, 1864, 1466, 25000"
23/5,845.000 kr.,http://www.dba.dk/9340-5-173-659-1959/id-90714488/,"9340 5, 173, 659, 1959, Mathildevej 9, 3831, 3167, 45000, Villa"
23/5,475.000 kr.,http://www.dba.dk/9550-4-118-411-1777-true/id-90714416/,"9550 4, 118, 411, 1777, True Hovedgade 10, 2226, 1847, 25000, Villa"
23/5,395.000 kr.,http://www.dba.dk/7900-5-171-383-1925/id-90714520/,"7900 5, 171, 383, 1925, Torvegade 10, 1787, 1486, 25000, Villa"
23/5,1.965.000 kr.,http://www.dba.dk/7323-5-239-18346-1996/id-90714496/,"7323 5, 239, 18346, 1996, Vejlevej 251, 9374, 7801, 100000, Villa"
23/5,2.195.000 kr.,http://www.dba.dk/7620-landejendom-7-286/id-90714531/,"7620 Landejendom, 7, 286, 26136, 1893, Kjeldbjergvej 3, 9881, 8262, 110000"
23/5,650.000 kr.,http://www.dba.dk/6000-ejerlejlighed-2-50/id-90715774/,"6000 Ejerlejlighed, 2, 50, Riberdyb 24, 2201, 1980, 2989, 2492, 35000"
23/5,975.000 kr.,http://www.dba.dk/8620-4-155-1189-1900/id-92889708/,"8620 4, 155, 1189, 1900, Nørrevangsvej 18, 4435, 3626, 50000, Villa"
23/5,425.000 kr.,http://www.dba.dk/9850-3-70-1571-1943/id-93377509/,"9850 3, 70, 1571, 1943, Hovedvejen 84, 1971, 1635, 25000, Villa"
23/5,298.750 kr.,http://www.dba.dk/7200-1464-kirkehusvej-24/id-90687590/,"7200 1464, Kirkehusvej 24, Helårsgrund, 1581, 1261, 25000"
23/5,545.000 kr.,http://www.dba.dk/6670-3-96-499-1936-nygade/id-93377468/,"6670 3, 96, 499, 1936, Nygade 11, 2523, 2099, 30000, Villa"
23/5,375.000 kr.,http://www.dba.dk/4640-1140-nordgaardsstraede-2/id-90687572/,"4640 1140, Nordgårdsstræde 2, Helårsgrund, bt. kr, nt. kr, ub. kr"
23/5,245.000 kr.,http://www.dba.dk/4733-754-lindhoejgaardsvej-78/id-90687544/,"4733 754, Lindhøjgårdsvej 78, Helårsgrund, 1278, 1016, 25000"
23/5,1.395.000 kr.,http://www.dba.dk/8400-5-129-372-1928/id-92776013/,"8400 5, 129, 372, 1928, Kystvejen 183, 6615, 5358, 70000, Villa"
23/5,270.000 kr.,http://www.dba.dk/7200-1321-kirkehusvej-18/id-90687614/,"7200 1321, Kirkehusvej 18, Helårsgrund, 1418, 1131, 25000"
23/5,307.500 kr.,http://www.dba.dk/7200-1699-kirkehusvej-22/id-90687549/,"7200 1699, Kirkehusvej 22, Helårsgrund, 1631, 1300, 25000"
23/5,375.000 kr.,http://www.dba.dk/4640-1110-nordgaardsstraede-3/id-90687675/,"4640 1110, Nordgårdsstræde 3, Helårsgrund, bt. kr, nt. kr, ub. kr"
23/5,1.770.000 kr.,http://www.dba.dk/6630-8-437-2367-1908-jels/id-90660629/,"6630 8, 437, 2367, 1908, Jels Søndergade 17, 8014, 6671, 90000, Villa"
23/5,432.500 kr.,http://www.dba.dk/7200-1503-kirkehusvej-38/id-90687708/,"7200 1503, Kirkehusvej 38, Helårsgrund, 2329, 1856, 25000"
23/5,270.000 kr.,http://www.dba.dk/7200-1328-kirkehusvej-20/id-90687696/,"7200 1328, Kirkehusvej 20, Helårsgrund, 1421, 1133, 25000"
23/5,2.798.000 kr.,http://www.dba.dk/9300-landejendom-5-182/id-92342018/,"9300 Landejendom, 5, 182, 36684, 1935, Sønderklitvej 36, 12706, 10507, 140000"
23/5,265.000 kr.,http://www.dba.dk/8963-982-juelsgade-13d/id-92055026/,"8963 982, Juelsgade 13D, Helårsgrund, 1458, 1130, 25000"
23/5,695.000 kr.,http://www.dba.dk/9760-3-118-822-1863/id-92212555/,"9760 3, 118, 822, 1863, Ålborgvej 984, 3297, 2659, 35000, Villa"
23/5,5.795.000 kr.,http://www.dba.dk/5762-landejendom-13-419/id-90660698/,"5762 Landejendom, 13, 419, 62686, 1916, Skerningegårdsvej 12, 25913, 21465, 290000"
23/5,295.000 kr.,http://www.dba.dk/4760-1015-lerbjergvej-34/id-90687749/,"4760 1015, Lerbjergvej 34, Helårsgrund, 1557, 1234, 25000"
23/5,4.795.000 kr.,http://www.dba.dk/2860-5-119-350-1912-erik/id-101225153/,"2860 5, 119, 350, 1912, Erik Bøghs Alle 15, bt. kr, nt. kr, ub. kr, Villa"
23/5,1.295.000 kr.,http://www.dba.dk/7183-5-141-1282-1922/id-93520058/,"7183 5, 141, 1282, 1922, Tørskindvej 31, 5947, 5019, 65000, Villa"
23/5,410.000 kr.,http://www.dba.dk/4550-1044-nordmarken-15/id-90715857/,"4550 1044, Nordmarken 15, Helårsgrund, 2191, 1719, 25000"
23/5,1.150.000 kr.,http://www.dba.dk/5592-9-323-2760-1914/id-92054956/,"5592 9, 323, 2760, 1914, Fluebjergvej 37, 5294, 4408, 60000, Villa"
23/5,3.250.000 kr.,http://www.dba.dk/3400-4-108-1024-1967/id-101225150/,"3400 4, 108, 1024, 1967, Birgitte Gøyesvej 22, 14820, 12385, 165000, Villa"
23/5,3.295.000 kr.,http://www.dba.dk/3660-5-177-750-1978/id-100818312/,"3660 5, 177, 750, 1978, Vestagervej 48, 14954, 12489, 165000, Villa"
23/5,425.000 kr.,http://www.dba.dk/6870-5-200-736-1926/id-92054933/,"6870 5, 200, 736, 1926, Krusbjergvej 50, 1945, 1629, 25000, Villa"
23/5,1.995.000 kr.,http://www.dba.dk/4760-4-136-1040-1991/id-101225149/,"4760 4, 136, 1040, 1991, Const. Hansens Vej 4, 9062, 7547, 100000, Villa"
23/5,750.000 kr.,http://www.dba.dk/8800-4-99-1069-1967/id-100818302/,"8800 4, 99, 1069, 1967, Finderupvej 98, 3454, 2877, 40000, Villa"
23/5,495.000 kr.,http://www.dba.dk/7323-976-vagtbanke-15/id-90687668/,"7323 976, Vagtbanke 15, Helårsgrund, 2679, 2160, 25000"
23/5,1.998.000 kr.,http://www.dba.dk/6760-6-179-816-2012/id-101225148/,"6760 6, 179, 816, 2012, Hermelintoften 42, 9091, 7561, 100000, Villa"
23/5,1.895.000 kr.,http://www.dba.dk/4171-5-231-1447-1872/id-100818290/,"4171 5, 231, 1447, 1872, Gammel Næstvedvej 24, 8540, 7164, 95000, Villa"
23/5,1.795.000 kr.,http://www.dba.dk/3120-6-143-1040-1967/id-100818288/,"3120 6, 143, 1040, 1967, Slåenvangen 16, 8210, 6868, 90000, Villa"
23/5,1.650.000 kr.,http://www.dba.dk/2920-ejerlejlighed-2-53/id-100818285/,"2920 Ejerlejlighed, 2, 53, Christianshvilevej 8, 2tv, 1896, 7512, 6390, 85000"
23/5,150.000 kr.,http://www.dba.dk/4793-857-a-johnsons-vej-28/id-100818284/,"4793 857, A Johnsons Vej 28, Helårsgrund, 749, 595, 25000"
23/5,1.895.000 kr.,http://www.dba.dk/7100-4-144-851-2014-lille/id-94534647/,"7100 4, 144, 851, 2014, Lille Mølkær 82, 8802, 7349, 95000, Villa"
23/5,6.200.000 kr.,http://www.dba.dk/2950-ejerlejlighed-4-141/id-94534645/,"2950 Ejerlejlighed, 4, 141, Henrikshøj 14, 2016, 28315, 24209, 310000"
23/5,365.000 kr.,http://www.dba.dk/7323-1106-egelunden-11/id-93922549/,"7323 1106, Egelunden 11, Helårsgrund, 1951, 1575, 25000"
23/5,4.995.000 kr.,http://www.dba.dk/7600-5-225-334-1900/id-100818274/,"7600 5, 225, 334, 1900, Bjerggade 42, 22825, 19049, 250000, Villa"
23/5,2.545.000 kr.,http://www.dba.dk/4653-6-140-900-1947/id-101224786/,"4653 6, 140, 900, 1947, Bredgade 34, 11396, 9481, 130000, Villa"
23/5,1.475.000 kr.,http://www.dba.dk/7100-landejendom-5-150/id-100561307/,"7100 Landejendom, 5, 150, 98559, 1870, Stenagervej 5, 6660, 5538, 75000"
23/5,5.595.000 kr.,http://www.dba.dk/5230-7-170-967-1996/id-100817283/,"5230 7, 170, 967, 1996, Langelinie 98B, 25226, 21147, 280000, Villa"
23/5,1.549.000 kr.,http://www.dba.dk/8752-5-179-701-1971/id-100817262/,"8752 5, 179, 701, 1971, Søndermarken 4, 7027, 5856, 80000, Villa"
23/5,1.500.000 kr.,http://www.dba.dk/3000-4-67-774-1954/id-100561305/,"3000 4, 67, 774, 1954, Haderslevvej 21, 6904, 5778, 75000, Villa"
23/5,475.000 kr.,http://www.dba.dk/9870-906-solsikkevej-18/id-93713303/,"9870 906, Solsikkevej 18, Helårsgrund, 2722, 2099, 25000"
23/5,2.595.000 kr.,http://www.dba.dk/5240-6-197-1132-1777/id-100816964/,"5240 6, 197, 1132, 1777, Mindelundsvej 43, 11890, 9979, 130000, Villa"
23/5,2.595.000 kr.,http://www.dba.dk/9240-landejendom-6-208/id-100561300/,"9240 Landejendom, 6, 208, 45772, 1926, Snorupgårdsvej 51, 12605, 10368, 130000"
23/5,1.998.000 kr.,http://www.dba.dk/7400-4-120-760-1991/id-100561296/,"7400 4, 120, 760, 1991, Østertorp 42, 9021, 7573, 100000, Villa"
23/5,2.848.000 kr.,http://www.dba.dk/5250-6-194-944-1971-anne/id-100816790/,"5250 6, 194, 944, 1971, Anne Maries Allé 38C, 12927, 10810, 145000, Villa"
23/5,799.000 kr.,http://www.dba.dk/4800-4-164-1145-1856/id-93520048/,"4800 4, 164, 1145, 1856, Stubmøllevej 22, 3747, 3075, 40000, Villa"
23/5,3.395.000 kr.,http://www.dba.dk/villalejlighed-3-90/id-101224557/,"Villalejlighed, 3, 90, Kretavej 41 2300, 1914, 387, 15319, 12906, 170000"
23/5,1.645.000 kr.,http://www.dba.dk/8860-5-137-1045-1998/id-93922522/,"8860 5, 137, 1045, 1998, Hagenstrupparken 17, 7510, 6233, 85000, Villa"
23/5,3.998.000 kr.,http://www.dba.dk/8340-6-171-4504-1923/id-100816020/,"8340 6, 171, 4504, 1923, Hinnedrupvej 11, 18617, 14865, 200000, Villa"
23/5,2.445.000 kr.,http://www.dba.dk/9210-6-149-824-1982/id-100815848/,"9210 6, 149, 824, 1982, Vissehøj 13, 11080, 9219, 125000, Villa"
23/5,2.995.000 kr.,http://www.dba.dk/5600-4-102-256-1876/id-100561289/,"5600 4, 102, 256, 1876, Svendborgvej 166, 13637, 11285, 150000, Villa"
23/5,1.795.000 kr.,http://www.dba.dk/8870-6-184-848-1971/id-100815572/,"8870 6, 184, 848, 1971, Skovvej 4, 8189, 6796, 90000, Villa"
23/5,1.695.000 kr.,http://www.dba.dk/7430-6-173-800-1968-j-p/id-100561285/,"7430 6, 173, 800, 1968, J P Jakobsens Vej 30, 7796, 6522, 85000, Villa"
23/5,750.000 kr.,http://www.dba.dk/6100-895-fjoelners-toft-9/id-94534618/,"6100 895, Fjølners Toft 9, Helårsgrund, 3992, 3134, 40000"
23/5,2.195.000 kr.,http://www.dba.dk/7140-landejendom-6-197/id-100561283/,"7140 Landejendom, 6, 197, 10000, 1925, Hyrupvej 8, 10019, 8335, 110000"
23/5,295.000 kr.,http://www.dba.dk/7323-1320-egelunden-15/id-93922503/,"7323 1320, Egelunden 15, Helårsgrund, 1556, 1256, 25000"
23/5,375.000 kr.,http://www.dba.dk/4640-1145-nordgaardsstraede-5/id-90687684/,"4640 1145, Nordgårdsstræde 5, Helårsgrund, bt. kr, nt. kr, ub. kr"
23/5,745.000 kr.,http://www.dba.dk/7830-4-128-702-1967/id-93207587/,"7830 4, 128, 702, 1967, Vinderupvej 14, 3384, 2829, 40000, Villa"
23/5,4.995.000 kr.,http://www.dba.dk/2970-raekkehus-7-169-558/id-100561279/,"2970 Rækkehus, 7, 169, 558, 1962, Valmuevej 1, bt. kr, nt. kr, ub. kr"
23/5,1.598.000 kr.,http://www.dba.dk/6840-landejendom-6-264/id-100814388/,"6840 Landejendom, 6, 264, 45000, 1923, Vesterbyvej 15, 7310, 6092, 80000"
23/5,750.000 kr.,http://www.dba.dk/5900-4-143-4627-1777/id-93207583/,"5900 4, 143, 4627, 1777, Skovsbovej 18, 3430, 2799, 40000, Villa"
23/5,3.995.000 kr.,http://www.dba.dk/4700-5-231-1046-1973/id-100561273/,"4700 5, 231, 1046, 1973, Udsigtsbakken 8, 18248, 15207, 200000, Villa"
23/5,795.000 kr.,http://www.dba.dk/6320-5-121-713-1971/id-94534608/,"6320 5, 121, 713, 1971, Benediktesvej 52, 3645, 3024, 40000, Villa"
23/5,295.000 kr.,http://www.dba.dk/7182-822-skovvej-5d/id-100813915/,"7182 822, Skovvej 5D, Helårsgrund, 1558, 1257, 25000"
23/5,1.995.000 kr.,http://www.dba.dk/5270-6-162-454-1975/id-101224555/,"5270 6, 162, 454, 1975, Anderupvænget 17, 9033, 7577, 100000, Villa"
23/5,1.745.000 kr.,http://www.dba.dk/4733-5-129-787-2017/id-94534607/,"4733 5, 129, 787, 2017, Bakkehusene 7, 7928, 6614, 90000, Villa"
23/5,2.698.000 kr.,http://www.dba.dk/8464-6-177-752-1979/id-100561266/,"8464 6, 177, 752, 1979, Sømosevej 3, 12262, 10292, 135000, Villa"
23/5,1.050.000 kr.,http://www.dba.dk/5450-5-153-1000-1965/id-100813034/,"5450 5, 153, 1000, 1965, Skolegade 15, 4780, 3956, 55000, Villa"
